,Name,Age,Height,Weight,Sport
1432,Georgi Mirchev Adamov,29.0,173.0,64.0,Gymnastics
1433,Georgi Mirchev Adamov,29.0,173.0,64.0,Gymnastics
1434,Georgi Mirchev Adamov,29.0,173.0,64.0,Gymnastics
1435,Georgi Mirchev Adamov,29.0,173.0,64.0,Gymnastics
1436,Georgi Mirchev Adamov,29.0,173.0,64.0,Gymnastics
1437,Georgi Mirchev Adamov,29.0,173.0,64.0,Gymnastics
1438,Tatyana Pavlovna Adamovich,29.0,163.0,54.0,Fencing
1439,Tadeusz Ralf Adamowski,26.0,177.0,70.0,Ice Hockey
1440,Anne Wilma Adams (-King),16.0,165.0,54.0,Swimming
1441,Anne Wilma Adams (-King),16.0,165.0,54.0,Swimming
1442,Antoine Xavier Adams,23.0,180.0,79.0,Athletics
1443,Antoine Xavier Adams,23.0,180.0,79.0,Athletics
1444,Antoine Xavier Adams,23.0,180.0,79.0,Athletics
1445,Antoine Xavier Adams,27.0,180.0,79.0,Athletics
1446,Antoine Xavier Adams,27.0,180.0,79.0,Athletics
1447,Antoine Xavier Adams,27.0,180.0,79.0,Athletics
1448,April Jane Adams,19.0,,,Diving
1449,"Bartlett S. ""Bart"" Adams",38.0,,,Golf
1450,"Benjamin Willard ""Ben"" Adams",22.0,188.0,78.0,Athletics
1451,"Benjamin Willard ""Ben"" Adams",22.0,188.0,78.0,Athletics
1452,"Robert ""Bob"" Adams",27.0,,,Athletics
1453,Brian Adams,27.0,183.0,67.0,Athletics
1454,Bridget Shirley Adams (-Bengough),19.0,,,Figure Skating
1455,Natalie Cammile Adams (-Brannan),20.0,173.0,65.0,Swimming
1456,Natalie Cammile Adams (-Brannan),24.0,173.0,65.0,Swimming
1457,David Dixie Adams,30.0,188.0,79.0,Tennis
1458,Edgar Holmes Adams,36.0,,,Swimming
1459,Edgar Holmes Adams,36.0,,,Swimming
1460,Edgar Holmes Adams,36.0,,,Swimming
1461,Edgar Holmes Adams,36.0,,,Swimming
1462,Edgar Holmes Adams,36.0,,,Swimming
1463,Edward Adams,,,,Boxing
1464,"Francis ""Frank"" Adams",22.0,169.0,68.0,Athletics
1465,"Francis ""Frank"" Adams",26.0,169.0,68.0,Athletics
1466,"Frederick Thomas ""Fred"" Adams",,,,Boxing
1467,"Gerard ""Gerry"" Adams",38.0,177.0,70.0,Fencing
1468,"Gerard ""Gerry"" Adams",38.0,177.0,70.0,Fencing
1469,Harry Lester Adams,31.0,,,Shooting
1470,Harry Lester Adams,31.0,,,Shooting
1471,Harry Lester Adams,31.0,,,Shooting
1472,Harry Lester Adams,31.0,,,Shooting
1473,Harry Lester Adams,39.0,,,Shooting
1474,John E. Adams,24.0,178.0,95.0,Judo
1475,"Judith C. ""Judi"" Adams",37.0,,,Archery
1476,"Judith C. ""Judi"" Adams",37.0,,,Archery
1477,Keith Adams,22.0,167.0,75.0,Weightlifting
1478,Lennox Adams,20.0,,,Athletics
1479,Liam Adams,29.0,178.0,64.0,Athletics
1480,Luke Kendall Adams,27.0,189.0,70.0,Athletics
1481,Luke Kendall Adams,31.0,189.0,70.0,Athletics
1482,Luke Kendall Adams,31.0,189.0,70.0,Athletics
1483,Luke Kendall Adams,35.0,189.0,70.0,Athletics
1484,Lynda Riley Adams (-Hunt),16.0,,,Diving
1485,Lynda Riley Adams (-Hunt),16.0,,,Diving
1486,Lyukman Rasakovich Adams,23.0,194.0,87.0,Athletics
1487,Mareike Adams,26.0,174.0,73.0,Rowing
1488,Maureen Adams,38.0,169.0,68.0,Archery
1489,"Morgan Orlando Adams, Jr.",20.0,,,Sailing
1490,Adrian Neil Adams,21.0,178.0,78.0,Judo
1491,Adrian Neil Adams,25.0,178.0,78.0,Judo
1492,Adrian Neil Adams,29.0,178.0,78.0,Judo
1493,Nelson Luis Adams,21.0,,81.0,Boxing
1494,Nicola Virginia Adams,29.0,164.0,51.0,Boxing
1495,Nicola Virginia Adams,33.0,164.0,51.0,Boxing
1496,Odalys Adams Castillo,25.0,171.0,59.0,Athletics
1497,Paul Adams,24.0,185.0,98.0,Shooting
1498,"Phillip Maxwell ""Phil"" Adams",39.0,163.0,93.0,Shooting
1499,"Phillip Maxwell ""Phil"" Adams",43.0,163.0,93.0,Shooting
1500,"Phillip Maxwell ""Phil"" Adams",43.0,163.0,93.0,Shooting
1501,"Phillip Maxwell ""Phil"" Adams",46.0,163.0,93.0,Shooting
1502,"Phillip Maxwell ""Phil"" Adams",46.0,163.0,93.0,Shooting
1503,"Phillip Maxwell ""Phil"" Adams",50.0,163.0,93.0,Shooting
1504,"Phillip Maxwell ""Phil"" Adams",50.0,163.0,93.0,Shooting
1505,Platt Adams,23.0,188.0,78.0,Athletics
1506,Platt Adams,23.0,188.0,78.0,Athletics
1507,Platt Adams,23.0,188.0,78.0,Athletics
1508,Platt Adams,23.0,188.0,78.0,Athletics
1509,Platt Adams,23.0,188.0,78.0,Athletics
1510,Platt Adams,27.0,188.0,78.0,Athletics
1511,Platt Adams,27.0,188.0,78.0,Athletics
1512,Platt Adams,27.0,188.0,78.0,Athletics
1513,Platt Adams,27.0,188.0,78.0,Athletics
1514,Rachael Alexis Adams,26.0,188.0,81.0,Volleyball
1515,Ralph Andrew Adams,20.0,170.0,56.0,Athletics
1516,Ralph Andrew Adams,20.0,170.0,56.0,Athletics
1517,Ralph Andrew Adams,20.0,170.0,56.0,Athletics
1518,Robert P. Adams,17.0,188.0,85.0,Rowing
1519,"Victoria ""Vicki"" Adams",24.0,164.0,69.0,Curling
1520,Walter Adams,23.0,172.0,67.0,Athletics
1521,Walter Adams,27.0,172.0,67.0,Athletics
1522,Wayman Elbridge Adams,48.0,,,Art Competitions
1523,William T. Adams,,,,Wrestling
1524,"William Edward ""Willie"" Adams",19.0,198.0,93.0,Baseball
1525,"Birgitta Ann-Agnes ""Bride"" Adams-Ray",21.0,,,Athletics
1526,Valerie Kasanita Adams-Vili (-Price),19.0,193.0,120.0,Athletics
1527,Valerie Kasanita Adams-Vili (-Price),23.0,193.0,120.0,Athletics
1528,Valerie Kasanita Adams-Vili (-Price),27.0,193.0,120.0,Athletics
1529,Valerie Kasanita Adams-Vili (-Price),31.0,193.0,120.0,Athletics
1530,Morten Gundro Adamsen,22.0,181.0,84.0,Rowing
1531,Antoni Adamski,20.0,179.0,74.0,Hockey
1532,Filip Kamil Adamski,25.0,189.0,87.0,Rowing
1533,Filip Kamil Adamski,29.0,189.0,87.0,Rowing
1534,Herbert Adamski,26.0,,,Rowing
1535,Jerzy Adamski,23.0,171.0,58.0,Boxing
1536,Tadeusz Adamski,29.0,,,Hockey
1537,Per Anders Adamson,22.0,177.0,68.0,Cycling
1538,Per Anders Adamson,22.0,177.0,68.0,Cycling
1539,Derrick Adamson,26.0,177.0,72.0,Athletics
1540,Derrick Adamson,30.0,177.0,72.0,Athletics
1541,"James Nicholas ""Nick"" Adamson",27.0,183.0,74.0,Sailing
1542,Per Owe Adamson,25.0,171.0,65.0,Cycling
1543,Per Owe Adamson,25.0,171.0,65.0,Cycling
1544,Gsta Napoleon Adamsson,27.0,,,Rowing
1545,Charles Adamu,23.0,170.0,81.0,Boxing
1546,Mamudu Adamu,27.0,,,Judo
1547,Dariusz Adamus,23.0,185.0,94.0,Athletics
1548,Jos Carlos Adn Arias,25.0,166.0,57.0,Athletics
1549,Nenita Adan,23.0,160.0,49.0,Athletics
1550,Aboukar Hassan Adani,20.0,165.0,59.0,Athletics
1551,Aboukar Hassan Adani,28.0,165.0,59.0,Athletics
1552,Yasemin Adar,24.0,180.0,75.0,Wrestling
1553,Juan Bautista Adarraga Elizarn,24.0,183.0,,Athletics
1554,Juan Bautista Adarraga Elizarn,24.0,183.0,,Athletics
1555,Orhan Ada,20.0,,,Fencing
1556,Orhan Ada,20.0,,,Fencing
1557,"Christopher Thomas ""Chris"" Adcock",23.0,183.0,80.0,Badminton
1558,"Christopher Thomas ""Chris"" Adcock",27.0,183.0,80.0,Badminton
1559,"Frances ""Fran"" Adcock",20.0,178.0,72.0,Swimming
1560,"  Gabrielle Marie ""Gabby"" Adcock (White-)",25.0,167.0,,Badminton
1561,"William Arthur ""Bill"" Adcocks",26.0,168.0,55.0,Athletics
1562,Berkane Lakhdar Adda,21.0,178.0,78.0,Judo
1563,Elie Adda,,,,Fencing
1564,Elie Adda,,,,Fencing
1565,Mehdi Addadi,28.0,179.0,70.0,Swimming
1566,Mehdi Addadi,28.0,179.0,70.0,Swimming
1567,"Edith Addams de Habbelinck (-Lutjens, -Taylor, -Bel Geddes)",20.0,,,Fencing
1568,Jenny Marie Beatrice Addams,19.0,,,Fencing
1569,Jenny Marie Beatrice Addams,23.0,,,Fencing
1570,Jenny Marie Beatrice Addams,27.0,,,Fencing
1571,Jenny Marie Beatrice Addams,39.0,,,Fencing
1572,Jean Renaud Adde,37.0,181.0,70.0,Equestrianism
1573,Jean Renaud Adde,37.0,181.0,70.0,Equestrianism
1574,Yannick Adde,22.0,195.0,115.0,Sailing
1575,Hamida Addche,28.0,164.0,56.0,Athletics
1576,Corran Descy Addison,23.0,170.0,65.0,Canoeing
1577,Roy Addison,21.0,177.0,75.0,Boxing
1578,"Joseph ""Joe"" Addo",24.0,182.0,81.0,Football
1579,Simon Addo,17.0,180.0,79.0,Football
1580,Simon Addo,21.0,180.0,79.0,Football
1581,Charles Addo-Odametey,27.0,170.0,67.0,Football
1582,Charles Addo-Odametey,31.0,170.0,67.0,Football
1583,Eugene Addor,,,,Shooting
1584,"Robert Charles ""Bob"" Addy",23.0,191.0,76.0,Cycling
1585,Ebenezer Charles O. Addy,23.0,178.0,70.0,Athletics
1586,James Aryee Addy,20.0,183.0,75.0,Athletics
1587,James Aryee Addy,24.0,183.0,75.0,Athletics
1588,James Aryee Addy,24.0,183.0,75.0,Athletics
1589,James Aryee Addy,28.0,183.0,75.0,Athletics
1590,James Aryee Addy,28.0,183.0,75.0,Athletics
1591,James Aryee Addy,32.0,183.0,75.0,Athletics
1592,James Aryee Addy,32.0,183.0,75.0,Athletics
1593,Jangy McKinley Addy,23.0,188.0,88.0,Athletics
1594,Jangy McKinley Addy,27.0,188.0,88.0,Athletics
1595,Mercy Addy,20.0,161.0,58.0,Athletics
1596,Mercy Addy,20.0,161.0,58.0,Athletics
1597,Mercy Addy,24.0,161.0,58.0,Athletics
1598,Mercy Addy,32.0,161.0,58.0,Athletics
1599,Winifred Addy,23.0,,,Table Tennis
1600,William Harold Ade,20.0,,,Cycling
1601,Peter Adeberg,19.0,185.0,75.0,Speed Skating
1602,Peter Adeberg,19.0,185.0,75.0,Speed Skating
1603,Peter Adeberg,19.0,185.0,75.0,Speed Skating
1604,Peter Adeberg,23.0,185.0,75.0,Speed Skating
1605,Peter Adeberg,23.0,185.0,75.0,Speed Skating
1606,Peter Adeberg,23.0,185.0,75.0,Speed Skating
1607,Peter Adeberg,25.0,185.0,75.0,Speed Skating
1608,Peter Adeberg,25.0,185.0,75.0,Speed Skating
1609,Peter Adeberg,25.0,185.0,75.0,Speed Skating
1610,Peter Adeberg,29.0,185.0,75.0,Speed Skating
1611,Peter Adeberg,29.0,185.0,75.0,Speed Skating
1612,Peter Adeberg,29.0,185.0,75.0,Speed Skating
1613,Ulrike Adeberg (-Spielmann),23.0,170.0,60.0,Speed Skating
1614,James Adede,29.0,162.0,92.0,Weightlifting
1615,Adegboyega Folaranmi Adedoyin,25.0,,,Athletics
1616,Adegboyega Folaranmi Adedoyin,25.0,,,Athletics
1617,Olubayo Adefemi,22.0,181.0,82.0,Football
1618,Lawrence Adegbeingbe,27.0,181.0,66.0,Athletics
1619,"Stephen Adebisi Gbadegesin ""Steve"" Adegbite",24.0,186.0,77.0,Athletics
1620,Adewale Adegbusi,30.0,,67.0,Boxing
1621,Oluwakemi 'Kemi' Adekoya,23.0,166.0,63.0,Athletics
1622,Amos Ojo Adekunle,26.0,140.0,48.0,Wrestling
1623,Amos Ojo Adekunle,30.0,140.0,48.0,Wrestling
1624,Odunayo Folasade Adekuoroye,22.0,169.0,53.0,Wrestling
1625,Carolyn Adel,17.0,163.0,52.0,Swimming
1626,Carolyn Adel,17.0,163.0,52.0,Swimming
1627,Carolyn Adel,17.0,163.0,52.0,Swimming
1628,Carolyn Adel,17.0,163.0,52.0,Swimming
1629,Carolyn Adel,22.0,163.0,52.0,Swimming
1630,Carolyn Adel,22.0,163.0,52.0,Swimming
1631,Gun Margareta del (-Nilsson),25.0,163.0,52.0,Cross Country Skiing
1632,Gun Margareta del (-Nilsson),25.0,163.0,52.0,Cross Country Skiing
1633,Alberto Adela,,,,Boxing
1634,Peter Adelaar,33.0,213.0,135.0,Judo
1635,Peter Adelaar,33.0,213.0,135.0,Judo
1636,Irfan Adelbi,38.0,185.0,90.0,Shooting
1637,"Ayodele ""Dele"" Adeleye",19.0,190.0,80.0,Football
1638,Andr Adelheim,22.0,177.0,70.0,Athletics
1639,Andr Adelheim,26.0,177.0,70.0,Athletics
1640,"Hugh Jean ""Danny"" Adeline",28.0,,,Sailing
1641,Antoine Adelisse,17.0,178.0,65.0,Freestyle Skiing
1642,Beatrice Adelizzi,19.0,175.0,67.0,Synchronized Swimming
1643,Marcel Louis Ernest Alfred Charles Albert Adelon,38.0,,,Shooting
1644,Marcel Louis Ernest Alfred Charles Albert Adelon,38.0,,,Shooting
1645,Lambert Adelot,29.0,,,Hockey
1646,Lambert Adelot,38.0,,,Hockey
1647,Abrar Osman Adem,18.0,168.0,58.0,Athletics
1648,Abrar Osman Adem,22.0,168.0,58.0,Athletics
1649,Biko Adema,28.0,177.0,85.0,Rugby Sevens
1650,Joost Adema,24.0,202.0,91.0,Rowing
1651,Ademir Roque Kaefer,24.0,179.0,74.0,Football
1652,Ademir Roque Kaefer,28.0,179.0,74.0,Football
1653,Hoche Yaya Aden,21.0,180.0,47.0,Athletics
1654,Ibrahim Mohamed Aden Gedi,23.0,178.0,75.0,Athletics
1655,Ibrahim Mohamed Aden Gedi,27.0,178.0,75.0,Athletics
1656,Jama Awil Aden,23.0,176.0,69.0,Athletics
1657,Jama Mohamed Aden,21.0,180.0,68.0,Athletics
1658,Jama Mohamed Aden,21.0,180.0,68.0,Athletics
1659,Jama Mohamed Aden,26.0,180.0,68.0,Athletics
1660,Olapade Charles Adeniken,19.0,186.0,78.0,Athletics
1661,Olapade Charles Adeniken,19.0,186.0,78.0,Athletics
1662,Olapade Charles Adeniken,19.0,186.0,78.0,Athletics
1663,Olapade Charles Adeniken,22.0,186.0,78.0,Athletics
1664,Olapade Charles Adeniken,22.0,186.0,78.0,Athletics
1665,Olapade Charles Adeniken,22.0,186.0,78.0,Athletics
1666,Olapade Charles Adeniken,26.0,186.0,78.0,Athletics
1667,Aminat Oluwafunmilayo Adeniyi,23.0,165.0,58.0,Wrestling
1668,Adenzia Aparecida Ferreira da Silva,25.0,187.0,65.0,Volleyball
1669,Adenzia Aparecida Ferreira da Silva,29.0,187.0,65.0,Volleyball
1670,Esau Adenji,24.0,177.0,70.0,Athletics
1671,Esau Adenji,28.0,177.0,70.0,Athletics
1672,Esau Adenji,28.0,177.0,70.0,Athletics
1673,Margaret Adetutu Adeoye,27.0,162.0,65.0,Athletics
1674,Alfred Ader,31.0,166.0,60.0,Fencing
1675,Berhane Adere Debala,22.0,170.0,50.0,Athletics
1676,Berhane Adere Debala,27.0,170.0,50.0,Athletics
1677,Berhane Adere Debala,35.0,170.0,50.0,Athletics
1678,Hanns Aderhold,33.0,,,Diving
1679,Nyakisi Adero,30.0,,,Athletics
1680,Ademola Adeshina,24.0,,,Football
1681,Adsio Alves Machado,19.0,,,Football
1682,Adeoye Adetunji,22.0,174.0,71.0,Boxing
1683,Adevaldo Virglio Netto,21.0,,,Football
1684,Isiaq Adeyanju,24.0,162.0,65.0,Athletics
1685,Isiaq Adeyanju,28.0,162.0,65.0,Athletics
1686,Isiaq Adeyanju,28.0,162.0,65.0,Athletics
1687,Isiaq Adeyanju,28.0,162.0,65.0,Athletics
1688,Fatai Adeyemo,,,,Table Tennis
1689,Cary Glen Adgate,22.0,173.0,74.0,Alpine Skiing
1690,Cary Glen Adgate,22.0,173.0,74.0,Alpine Skiing
1691,Cary Glen Adgate,26.0,173.0,74.0,Alpine Skiing
1692,Kamal Bahadur Adhikari,31.0,163.0,69.0,Weightlifting
1693,David Adiele,25.0,174.0,,Football
1694,Paul Adiga,20.0,176.0,74.0,Hockey
1695,Moriam Seun Adigun,25.0,153.0,52.0,Athletics
1696,Arman Adikyan,23.0,168.0,66.0,Wrestling
1697,Haydy Morsy Adil,16.0,168.0,58.0,Modern Pentathlon
1698,Mirza Adil,17.0,177.0,73.0,Weightlifting
1699,Adel Mohamed Adili,21.0,176.0,65.0,Athletics
1700,Adel Mohamed Adili,26.0,176.0,65.0,Athletics
1701,Adilson de Freitas Nascimento,20.0,195.0,88.0,Basketball
1702,Adilson de Freitas Nascimento,28.0,195.0,88.0,Basketball
1703,Adilson de Freitas Nascimento,32.0,195.0,88.0,Basketball
1704,Hammed Adio,21.0,185.0,63.0,Athletics
1705,Hammed Adio,21.0,185.0,63.0,Athletics
1706,Hammed Adio,21.0,185.0,63.0,Athletics
1707,Antonio R. Adipe Marrone,24.0,,,Boxing
1708,Ilana Adir (-Kamarshik),19.0,165.0,58.0,Athletics
1709,Evelyn Adiru,22.0,162.0,50.0,Athletics
1710,Badathala Adisekhar,28.0,,53.0,Weightlifting
1711,Badathala Adisekhar,32.0,,53.0,Weightlifting
1712,Franck Adisson,23.0,180.0,70.0,Canoeing
1713,Franck Adisson,26.0,180.0,70.0,Canoeing
1714,Franck Adisson,31.0,180.0,70.0,Canoeing
1715,Adiyasambuu Tsolmon,23.0,165.0,65.0,Judo
1716,Jikirum Adjaluddin,21.0,,,Swimming
1717,Jikirum Adjaluddin,25.0,,,Swimming
1718,Jikirum Adjaluddin,25.0,,,Swimming
1719,Jikirum Adjaluddin,25.0,,,Swimming
1720,"Richard ""Richy""  Adjei",27.0,190.0,110.0,Bobsleigh
1721,"Richard ""Richy""  Adjei",27.0,190.0,110.0,Bobsleigh
1722,Sammi Adjei,18.0,,,Football
1723,Denos Adjima Beche,,168.0,56.0,Athletics
1724,Christian Donfack Adjoufack,28.0,175.0,80.0,Boxing
1725,Amanda Jo Adkins (-Schneider),23.0,173.0,61.0,Swimming
1726,"Bradley Don ""Brad"" Adkins",22.0,188.0,80.0,Athletics
1727,"Charles ""Chuck"" Adkins",20.0,,,Boxing
1728,Derrick Ralph Adkins,26.0,188.0,80.0,Athletics
1729,"Robert Edward ""Bob"" Adlard",32.0,,,Hockey
1730,Alan Adler,20.0,186.0,80.0,Sailing
1731,Alan Adler,24.0,186.0,80.0,Sailing
1732,Alan Adler,28.0,186.0,80.0,Sailing
1733,Daniel Adler,26.0,180.0,72.0,Sailing
1734,Daniel Adler,30.0,180.0,72.0,Sailing
1735,Daniel Adler,34.0,180.0,72.0,Sailing
1736,Egon Adler,23.0,172.0,62.0,Cycling
1737,Egon Adler,23.0,172.0,62.0,Cycling
1738,"Margarete ""Grete"" Adler",16.0,,,Swimming
1739,"Margarete ""Grete"" Adler",16.0,,,Swimming
1740,"Margarete ""Grete"" Adler",28.0,,,Diving
1741,Harry Herchel Adler,36.0,,,Sailing
1742,Lena Kristina Adler,18.0,162.0,56.0,Gymnastics
1743,Lena Kristina Adler,18.0,162.0,56.0,Gymnastics
1744,Lena Kristina Adler,18.0,162.0,56.0,Gymnastics
1745,Lena Kristina Adler,18.0,162.0,56.0,Gymnastics
1746,Lena Kristina Adler,18.0,162.0,56.0,Gymnastics
1747,Lena Kristina Adler,18.0,162.0,56.0,Gymnastics
1748,Uwe Adler,20.0,182.0,77.0,Modern Pentathlon
1749,Uwe Adler,20.0,182.0,77.0,Modern Pentathlon
1750,Herman Aleksandrovich Adlerberg,21.0,,,Sailing
1751,Gregor Nils Henric Adlercreutz,37.0,,,Equestrianism
1752,Gregor Nils Henric Adlercreutz,37.0,,,Equestrianism
1753,Nils August Domingo Adlercreutz,45.0,,,Equestrianism
1754,Nils August Domingo Adlercreutz,45.0,,,Equestrianism
1755,Nils August Domingo Adlercreutz,45.0,,,Equestrianism
1756,Anna Mrtha Vilhelmina Adlerstrhle (von Oelreich-),39.0,,,Tennis
1757,Jonna Eva-Maj Adlerteg,17.0,153.0,38.0,Gymnastics
1758,Jonna Eva-Maj Adlerteg,17.0,153.0,38.0,Gymnastics
1759,Jonna Eva-Maj Adlerteg,17.0,153.0,38.0,Gymnastics
1760,Jonna Eva-Maj Adlerteg,17.0,153.0,38.0,Gymnastics
1761,Erik William Adlerz,15.0,,,Diving
1762,Erik William Adlerz,19.0,,,Diving
1763,Erik William Adlerz,19.0,,,Diving
1764,Erik William Adlerz,27.0,,,Diving
1765,Erik William Adlerz,27.0,,,Diving
1766,Erik William Adlerz,31.0,,,Diving
1767,Erik William Adlerz,31.0,,,Diving
1768,Mrta Elvira Adlerz (-Hermansson),15.0,,,Diving
1769,Mrta Elvira Adlerz (-Hermansson),23.0,,,Diving
1770,Hans Adlhoch,41.0,177.0,70.0,Shooting
1771,Hans Adlhoch,41.0,177.0,70.0,Shooting
1772,"Rebecca ""Becky"" Adlington",19.0,179.0,70.0,Swimming
1773,"Rebecca ""Becky"" Adlington",19.0,179.0,70.0,Swimming
1774,"Rebecca ""Becky"" Adlington",23.0,179.0,70.0,Swimming
1775,"Rebecca ""Becky"" Adlington",23.0,179.0,70.0,Swimming
1776,Katrin Adlkofer,22.0,177.0,62.0,Sailing
1777,Katrin Adlkofer,29.0,177.0,62.0,Sailing
1778,Hamdi Adly El-Seoudi Ibrahim,23.0,194.0,82.0,Basketball
1779,Sad Admane,,174.0,62.0,Wrestling
1780,Jane Admans,21.0,165.0,53.0,Swimming
1781,Megra Admassou,25.0,177.0,65.0,Cycling
1782,Adriana Johanna Jacoba Admiraal-Meijerink,30.0,,,Fencing
1783,Adriana Johanna Jacoba Admiraal-Meijerink,34.0,,,Fencing
1784,Khadour Adnan,25.0,173.0,81.0,Boxing
1785,Mustapha Adnane,,168.0,77.5,Weightlifting
1786,Mustapha Adnane,,168.0,77.5,Weightlifting
1787,Gadi Ado,20.0,173.0,61.0,Athletics
1788,Gadi Ado,20.0,173.0,61.0,Athletics
1789,Adogon,,,,Canoeing
1790,Christopher Silas Adolf,24.0,168.0,59.0,Athletics
1791,Josef Adolf,25.0,,,Nordic Combined
1792,Ruth Adolf,20.0,165.0,56.0,Alpine Skiing
1793,Ruth Adolf,20.0,165.0,56.0,Alpine Skiing
1794,Ricardo Adolfo,,,,Boxing
1795,Jan Erik Adolfsen,21.0,,,Ice Hockey
1796,Karl Tage Herbert Adolfsson,21.0,182.0,72.0,Athletics
1797,Lars Olof Melker Adolfsson,22.0,183.0,81.0,Judo
1798,Lars Olof Melker Adolfsson,26.0,183.0,81.0,Judo
1799,ke Ronnie Adolfsson,23.0,180.0,77.0,Biathlon
1800,ke Ronnie Adolfsson,23.0,180.0,77.0,Biathlon
1801,ke Ronnie Adolfsson,23.0,180.0,77.0,Biathlon
1802,ke Ronnie Adolfsson,27.0,180.0,77.0,Biathlon
1803,ke Ronnie Adolfsson,27.0,180.0,77.0,Biathlon
1804,ke Ronnie Adolfsson,27.0,180.0,77.0,Biathlon
1805,Sune Roland Adolfsson,25.0,180.0,74.0,Biathlon
1806,Sune Roland Adolfsson,25.0,180.0,74.0,Biathlon
1807,Dainius Adomaitis,26.0,202.0,100.0,Basketball
1808,Svajnas Adomaitis,19.0,175.0,55.0,Wrestling
1809,Daniel Adomako,20.0,170.0,69.0,Athletics
1810,Lena Annika Adomat,16.0,162.0,56.0,Gymnastics
1811,Lena Annika Adomat,16.0,162.0,56.0,Gymnastics
1812,Lena Annika Adomat,16.0,162.0,56.0,Gymnastics
1813,Lena Annika Adomat,16.0,162.0,56.0,Gymnastics
1814,Lena Annika Adomat,16.0,162.0,56.0,Gymnastics
1815,Lena Annika Adomat,20.0,162.0,56.0,Gymnastics
1816,Lena Annika Adomat,20.0,162.0,56.0,Gymnastics
1817,Lena Annika Adomat,20.0,162.0,56.0,Gymnastics
1818,Lena Annika Adomat,20.0,162.0,56.0,Gymnastics
1819,Lena Annika Adomat,20.0,162.0,56.0,Gymnastics
1820,Aurimas Adomaviius,22.0,204.0,100.0,Rowing
1821,Neil Isaac Adonis,31.0,182.0,93.0,Baseball
1822,Ador,,,,Shooting
1823,Istvn Adorjn,22.0,,,Cycling
1824,Istvn Adorjn,22.0,,,Cycling
1825,Jnos Adorjn,34.0,192.0,83.0,Handball
1826,William Adornado,21.0,187.0,77.0,Basketball
1827,Jean-Luc Adorno,23.0,180.0,64.0,Swimming
1828,Omar Adorno,23.0,160.0,51.0,Boxing
1829,Rubn Adorno Melndez,23.0,190.0,91.0,Basketball
1830,Rubn Adorno Melndez,27.0,190.0,91.0,Basketball
1831,Barthelmy Adoukonu,22.0,160.0,55.0,Boxing
1832,Martin Natchaba Adouna,28.0,167.0,68.0,Athletics
1833,Conrad Adriaenssens,49.0,,,Shooting
1834,Conrad Adriaenssens,49.0,,,Shooting
1835,Conrad Adriaenssens,49.0,,,Shooting
1836,Conrad Adriaenssens,49.0,,,Shooting
1837,Conrad Adriaenssens,49.0,,,Shooting
1838,Conrad Adriaenssens,49.0,,,Shooting
1839,Conrad Adriaenssens,53.0,,,Shooting
1840,Conrad Adriaenssens,53.0,,,Shooting
1841,Conrad Adriaenssens,53.0,,,Shooting
1842,J. Adriaenssens,,,,Weightlifting
1843,Nathan Ghar-Jun Adrian,19.0,198.0,100.0,Swimming
1844,Nathan Ghar-Jun Adrian,23.0,198.0,100.0,Swimming
1845,Nathan Ghar-Jun Adrian,23.0,198.0,100.0,Swimming
1846,Nathan Ghar-Jun Adrian,23.0,198.0,100.0,Swimming
1847,Nathan Ghar-Jun Adrian,27.0,198.0,100.0,Swimming
1848,Nathan Ghar-Jun Adrian,27.0,198.0,100.0,Swimming
1849,Nathan Ghar-Jun Adrian,27.0,198.0,100.0,Swimming
1850,Nathan Ghar-Jun Adrian,27.0,198.0,100.0,Swimming
1851,Vera Adrian,22.0,168.0,57.0,Cycling
1852,Selvyana Adrian-Sofyan,33.0,151.0,52.0,Shooting
1853,Selvyana Adrian-Sofyan,37.0,151.0,52.0,Shooting
1854,Selvyana Adrian-Sofyan,37.0,151.0,52.0,Shooting
1855,Adriana Aparecida dos Santos,21.0,180.0,61.0,Basketball
1856,Adriana Aparecida dos Santos,25.0,180.0,61.0,Basketball
1857,Adriana Aparecida dos Santos,29.0,180.0,61.0,Basketball
1858,"Eduardo ""Bto"" Adriana",35.0,176.0,120.0,Weightlifting
1859,"Eduardo ""Bto"" Adriana",47.0,176.0,120.0,Shooting
1860,Sharnol Leonard Adriana,29.0,185.0,95.0,Baseball
1861,Sharnol Leonard Adriana,33.0,185.0,95.0,Baseball
1862,Sharnol Leonard Adriana,37.0,185.0,95.0,Baseball
1863,"Adriana ""Adrianinha"" Moiss Pinto",21.0,170.0,65.0,Basketball
1864,"Adriana ""Adrianinha"" Moiss Pinto",25.0,170.0,65.0,Basketball
1865,"Adriana ""Adrianinha"" Moiss Pinto",29.0,170.0,65.0,Basketball
1866,"Adriana ""Adrianinha"" Moiss Pinto",33.0,170.0,65.0,Basketball
1867,"Adriana ""Adrianinha"" Moiss Pinto",37.0,170.0,65.0,Basketball
1868,Elisngela Maria Adriano,23.0,180.0,96.0,Athletics
1869,Elisngela Maria Adriano,32.0,180.0,96.0,Athletics
1870,Elisngela Maria Adriano,32.0,180.0,96.0,Athletics
1871,Elisngela Maria Adriano,36.0,180.0,96.0,Athletics
1872,Attila Adrovicz,30.0,189.0,87.0,Canoeing
1873,Carlos Adsera Puig,21.0,173.0,72.0,Alpine Skiing
1874,Mark J. Adshead,25.0,173.0,65.0,Judo
